bx,by,m_5p
1525000.0,-2754166.6666666665,4.126910020429191e+16
1525000.0,-2692708.3333333335,4.126910020429191e+16
1525000.0,-2631250.0,4.126910020429191e+16
1525000.0,-2569791.6666666665,4.126910020429191e+16
1525000.0,-2508333.3333333335,4.126910020429191e+16
1525000.0,-2446875.0,4.126910020429191e+16
1525000.0,-2385416.6666666665,4.126910020429191e+16
1525000.0,-2323958.333333333,4.156712619977315e+16
1525000.0,-2262500.0,4.18673043985625e+16
1525000.0,-2201041.6666666665,4.216965034285812e+16
1525000.0,-2139583.333333333,4.2474179687096616e+16
1525000.0,-2078125.0,4.308985175920981e+16
1525000.0,-2016666.6666666665,4.3714448126111016e+16
1525000.0,-1955208.3333333333,4.466835921509619e+16
1525000.0,-1893750.0,4.531583637600789e+16
1525000.0,-1832291.6666666665,4.66390826884441e+16
1525000.0,-1770833.3333333333,4.800096849081084e+16
1525000.0,-1709375.0,4.9402622076586e+16
1525000.0,-1647916.6666666665,5.158221650723039e+16
1525000.0,-1586458.3333333333,5.385797247105681e+16
1525000.0,-1525000.0,5.664022892629938e+16
1525000.0,-1463541.6666666665,6.0429639023813256e+16
1525000.0,-1402083.3333333333,6.493816315762131e+16
1525000.0,-1340625.0,7.079457843841397e+16
1525000.0,-1279166.6666666665,7.886330980974435e+16
1525000.0,-1217708.3333333333,8.976871324473203e+16
1525000.0,-1156250.0,1.051659138426301e+17
1525000.0,-1094791.6666666665,1.2956866975170194e+17
1525000.0,-1033333.3333333333,1.71543789634288e+17
1525000.0,-971875.0,2.60390418739872e+17
1525000.0,-910416.6666666665,5.7461240829646995e+17
1525000.0,-848958.333333333,1.6548170999431816e+18
1525000.0,-787500.0,3.5995648313608934e+17
1525000.0,-726041.6666666665,1.9667538092833558e+17
1525000.0,-664583.333333333,1.3431514955848446e+17
1525000.0,-603125.0,1.0218214144264986e+17
1525000.0,-541666.6666666665,8.29373204479627e+16
1525000.0,-480208.333333333,7.028699885226691e+16
1525000.0,-418750.0,6.130557921498226e+16
1525000.0,-357291.6666666665,5.5033229608519016e+16
1525000.0,-295833.333333333,5.0480657166674456e+16
1525000.0,-234375.0,4.697588816706486e+16
1525000.0,-172916.6666666665,4.466835921509619e+16
1525000.0,-111458.33333333302,4.308985175920981e+16
1525000.0,-50000.0,4.216965034285812e+16
1586458.3333333335,-3000000.0,4.2780908198763544e+16
1586458.3333333335,-2938541.6666666665,4.2474179687096616e+16
1586458.3333333335,-2877083.3333333335,4.216965034285812e+16
1586458.3333333335,-2815625.0,4.216965034285812e+16
1586458.3333333335,-2754166.6666666665,4.216965034285812e+16
1586458.3333333335,-2692708.3333333335,4.216965034285812e+16
1586458.3333333335,-2631250.0,4.18673043985625e+16
1586458.3333333335,-2569791.6666666665,4.18673043985625e+16
1586458.3333333335,-2508333.3333333335,4.216965034285812e+16
1586458.3333333335,-2446875.0,4.216965034285812e+16
1586458.3333333335,-2385416.6666666665,4.216965034285812e+16
1586458.3333333335,-2323958.333333333,4.2474179687096616e+16
1586458.3333333335,-2262500.0,4.2780908198763544e+16
1586458.3333333335,-2201041.6666666665,4.308985175920981e+16
1586458.3333333335,-2139583.333333333,4.3714448126111016e+16
1586458.3333333335,-2078125.0,4.403013327202418e+16
1586458.3333333335,-2016666.6666666665,4.466835921509619e+16
1586458.3333333335,-1955208.3333333333,4.5643085993280136e+16
1586458.3333333335,-1893750.0,4.630469202165244e+16
1586458.3333333335,-1832291.6666666665,4.7656813440259976e+16
1586458.3333333335,-1770833.3333333333,4.904841751712242e+16
1586458.3333333335,-1709375.0,5.0480657166674456e+16
1586458.3333333335,-1647916.6666666665,5.270781343067198e+16
1586458.3333333335,-1586458.3333333333,5.5033229608519016e+16
1586458.3333333335,-1525000.0,5.787619883491184e+16
1586458.3333333335,-1463541.6666666665,6.174829922059553e+16
1586458.3333333335,-1402083.3333333333,6.635520572797881e+16
1586458.3333333335,-1340625.0,7.182076058301749e+16
1586458.3333333335,-1279166.6666666665,8.000644989442664e+16
1586458.3333333335,-1217708.3333333333,9.041698059234549e+16
1586458.3333333335,-1156250.0,1.051659138426301e+17
1586458.3333333335,-1094791.6666666665,1.2771737975811475e+17
1586458.3333333335,-1033333.3333333333,1.6667674092813846e+17
1586458.3333333335,-971875.0,2.440619068041991e+17
1586458.3333333335,-910416.6666666665,4.731512589614813e+17
1586458.3333333335,-848958.333333333,3.0069416454654326e+18
1586458.3333333335,-787500.0,4.59726988530873e+17
1586458.3333333335,-726041.6666666665,2.3040929760558563e+17
1586458.3333333335,-664583.333333333,1.5288856344257712e+17
1586458.3333333335,-603125.0,1.1465024839874653e+17
1586458.3333333335,-541666.6666666665,9.172759353897808e+16
1586458.3333333335,-480208.333333333,7.71791515585014e+16
1586458.3333333335,-418750.0,6.731703824145036e+16
1586458.3333333335,-357291.6666666665,5.999637348507703e+16
1586458.3333333335,-295833.333333333,5.4638654988185224e+16
1586458.3333333335,-234375.0,5.121238479575175e+16
1586458.3333333335,-172916.6666666665,4.834760886696931e+16
1586458.3333333335,-111458.33333333302,4.66390826884441e+16
1586458.3333333335,-50000.0,4.5643085993280136e+16
1647916.6666666667,-3000000.0,4.340102636447427e+16
1647916.6666666667,-2938541.6666666665,4.340102636447427e+16
1647916.6666666667,-2877083.3333333335,4.308985175920981e+16
1647916.6666666667,-2815625.0,4.308985175920981e+16
1647916.6666666667,-2754166.6666666665,4.308985175920981e+16
1647916.6666666667,-2692708.3333333335,4.2780908198763544e+16
1647916.6666666667,-2631250.0,4.2780908198763544e+16
1647916.6666666667,-2569791.6666666665,4.2780908198763544e+16
1647916.6666666667,-2508333.3333333335,4.308985175920981e+16
1647916.6666666667,-2446875.0,4.308985175920981e+16
1647916.6666666667,-2385416.6666666665,4.308985175920981e+16
1647916.6666666667,-2323958.333333333,4.340102636447427e+16
1647916.6666666667,-2262500.0,4.3714448126111016e+16
1647916.6666666667,-2201041.6666666665,4.403013327202418e+16
1647916.6666666667,-2139583.333333333,4.466835921509619e+16
1647916.6666666667,-2078125.0,4.4990933057406616e+16
1647916.6666666667,-2016666.6666666665,4.5643085993280136e+16
1647916.6666666667,-1955208.3333333333,4.66390826884441e+16
1647916.6666666667,-1893750.0,4.73151258961479e+16
1647916.6666666667,-1832291.6666666665,4.869675251658616e+16
1647916.6666666667,-1770833.3333333333,5.0118723362727064e+16
1647916.6666666667,-1709375.0,5.158221650723039e+16
1647916.6666666667,-1647916.6666666665,5.34718241531975e+16
1647916.6666666667,-1586458.3333333333,5.5830947722388824e+16
1647916.6666666667,-1525000.0,5.9139139355118824e+16
1647916.6666666667,-1463541.6666666665,6.264335366568841e+16
1647916.6666666667,-1402083.3333333333,6.731703824145036e+16
1647916.6666666667,-1340625.0,7.286181745132294e+16
1647916.6666666667,-1279166.6666666665,8.058421877614862e+16
1647916.6666666667,-1217708.3333333333,9.041698059234549e+16
1647916.6666666667,-1156250.0,1.051659138426301e+17
1647916.6666666667,-1094791.6666666665,1.2589254117941674e+17
1647916.6666666667,-1033333.3333333333,1.6078665490525648e+17
1647916.6666666667,-971875.0,2.2711718672797683e+17
1647916.6666666667,-910416.6666666665,3.981071705534982e+17
1647916.6666666667,-848958.333333333,1.6788040181225544e+18
1647916.6666666667,-787500.0,6.401032024709289e+17
1647916.6666666667,-726041.6666666665,2.778113596642556e+17
1647916.6666666667,-664583.333333333,1.752871177601909e+17
1647916.6666666667,-603125.0,1.2863969449369768e+17
1647916.6666666667,-541666.6666666665,1.0218214144264986e+17
1647916.6666666667,-480208.333333333,8.535913392913704e+16
1647916.6666666667,-418750.0,7.391796465554587e+16
1647916.6666666667,-357291.6666666665,6.540711597277768e+16
1647916.6666666667,-295833.333333333,5.956621435290081e+16
1647916.6666666667,-234375.0,5.543065366083505e+16
1647916.6666666667,-172916.6666666665,5.270781343067198e+16
1647916.6666666667,-111458.33333333302,5.084520468600904e+16
1647916.6666666667,-50000.0,4.975938453447517e+16
1709375.0,-3000000.0,4.434809814730881e+16
1709375.0,-2938541.6666666665,4.434809814730881e+16
1709375.0,-2877083.3333333335,4.403013327202418e+16
1709375.0,-2815625.0,4.403013327202418e+16
1709375.0,-2754166.6666666665,4.403013327202418e+16
1709375.0,-2692708.3333333335,4.3714448126111016e+16
1709375.0,-2631250.0,4.3714448126111016e+16
1709375.0,-2569791.6666666665,4.3714448126111016e+16
1709375.0,-2508333.3333333335,4.403013327202418e+16
1709375.0,-2446875.0,4.403013327202418e+16
1709375.0,-2385416.6666666665,4.403013327202418e+16
1709375.0,-2323958.333333333,4.434809814730881e+16
1709375.0,-2262500.0,4.466835921509619e+16
1709375.0,-2201041.6666666665,4.4990933057406616e+16
1709375.0,-2139583.333333333,4.5643085993280136e+16
1709375.0,-2078125.0,4.597269885308709e+16
1709375.0,-2016666.6666666665,4.66390826884441e+16
1709375.0,-1955208.3333333333,4.7656813440259976e+16
1709375.0,-1893750.0,4.834760886696931e+16
1709375.0,-1832291.6666666665,4.975938453447517e+16
1709375.0,-1770833.3333333333,5.121238479575175e+16
1709375.0,-1709375.0,5.270781343067198e+16
1709375.0,-1647916.6666666665,5.4638654988185224e+16
1709375.0,-1586458.3333333333,5.704925797046278e+16
1709375.0,-1525000.0,5.999637348507703e+16
1709375.0,-1463541.6666666665,6.355138211119666e+16
1709375.0,-1402083.3333333333,6.780317017152501e+16
1709375.0,-1340625.0,7.391796465554587e+16
1709375.0,-1279166.6666666665,8.116616003248698e+16
1709375.0,-1217708.3333333333,9.10699294212768e+16
1709375.0,-1156250.0,1.0441190029805614e+17
1709375.0,-1094791.6666666665,1.2409377607517154e+17
1709375.0,-1033333.3333333333,1.5510471498100688e+17
1709375.0,-971875.0,2.1287516617963795e+17
1709375.0,-910416.6666666665,3.4227485882424294e+17
1709375.0,-848958.333333333,9.37292193719372e+17
1709375.0,-787500.0,1.0516591384263058e+18
1709375.0,-726041.6666666665,3.4723620411960134e+17
1709375.0,-664583.333333333,2.0683546165675917e+17
1709375.0,-603125.0,1.4642829314104778e+17
1709375.0,-541666.6666666665,1.1465024839874653e+17
1709375.0,-480208.333333333,9.440608762859246e+16
1709375.0,-418750.0,8.116616003248698e+16
1709375.0,-357291.6666666665,7.182076058301749e+16
1709375.0,-295833.333333333,6.540711597277768e+16
1709375.0,-234375.0,6.0429639023813256e+16
1709375.0,-172916.6666666665,5.746124082964673e+16
1709375.0,-111458.33333333302,5.5033229608519016e+16
1709375.0,-50000.0,5.385797247105681e+16
1770833.3333333335,-3000000.0,4.531583637600789e+16
1770833.3333333335,-2938541.6666666665,4.531583637600789e+16
1770833.3333333335,-2877083.3333333335,4.4990933057406616e+16
1770833.3333333335,-2815625.0,4.4990933057406616e+16
1770833.3333333335,-2754166.6666666665,4.4990933057406616e+16
1770833.3333333335,-2692708.3333333335,4.466835921509619e+16
1770833.3333333335,-2631250.0,4.466835921509619e+16
1770833.3333333335,-2569791.6666666665,4.466835921509619e+16
1770833.3333333335,-2508333.3333333335,4.4990933057406616e+16
1770833.3333333335,-2446875.0,4.4990933057406616e+16
1770833.3333333335,-2385416.6666666665,4.531583637600789e+16
1770833.3333333335,-2323958.333333333,4.531583637600789e+16
1770833.3333333335,-2262500.0,4.5643085993280136e+16
1770833.3333333335,-2201041.6666666665,4.597269885308709e+16
1770833.3333333335,-2139583.333333333,4.66390826884441e+16
1770833.3333333335,-2078125.0,4.697588816706486e+16
1770833.3333333335,-2016666.6666666665,4.7656813440259976e+16
1770833.3333333335,-1955208.3333333333,4.869675251658616e+16
1770833.3333333335,-1893750.0,4.9402622076586e+16
1770833.3333333335,-1832291.6666666665,5.084520468600904e+16
1770833.3333333335,-1770833.3333333333,5.19547189690629e+16
1770833.3333333335,-1709375.0,5.385797247105681e+16
1770833.3333333335,-1647916.6666666665,5.5830947722388824e+16
1770833.3333333335,-1586458.3333333333,5.787619883491184e+16
1770833.3333333335,-1525000.0,6.086603340211347e+16
1770833.3333333335,-1463541.6666666665,6.4472572617953976e+16
1770833.3333333335,-1402083.3333333333,6.8785991230880936e+16
1770833.3333333335,-1340625.0,7.445176536579554e+16
1770833.3333333335,-1279166.6666666665,8.116616003248698e+16
1770833.3333333335,-1217708.3333333333,9.041698059234549e+16
1770833.3333333335,-1156250.0,1.0366329284376971e+17
1770833.3333333335,-1094791.6666666665,1.2144370270887373e+17
1770833.3333333335,-1033333.3333333333,1.4962356560944323e+17
1770833.3333333335,-971875.0,1.9809567785503526e+17
1770833.3333333335,-910416.6666666665,3.006941645465461e+17
1770833.3333333335,-848958.333333333,6.355138211119604e+17
1770833.3333333335,-787500.0,2.511886431509567e+18
1770833.3333333335,-726041.6666666665,4.630469202165265e+17
1770833.3333333335,-664583.333333333,2.4938768281829475e+17
1770833.3333333335,-603125.0,1.703138631671881e+17
1770833.3333333335,-541666.6666666665,1.2956866975170194e+17
1770833.3333333335,-480208.333333333,1.0592537251772898e+17
1770833.3333333335,-418750.0,8.976871324473203e+16
1770833.3333333335,-357291.6666666665,7.94328234724283e+16
1770833.3333333335,-295833.333333333,7.182076058301749e+16
1770833.3333333335,-234375.0,6.635520572797881e+16
1770833.3333333335,-172916.6666666665,6.264335366568841e+16
1770833.3333333335,-111458.33333333302,5.999637348507703e+16
1770833.3333333335,-50000.0,5.871512637925164e+16
1832291.6666666667,-3000000.0,4.630469202165244e+16
1832291.6666666667,-2938541.6666666665,4.630469202165244e+16
1832291.6666666667,-2877083.3333333335,4.597269885308709e+16
1832291.6666666667,-2815625.0,4.597269885308709e+16
1832291.6666666667,-2754166.6666666665,4.597269885308709e+16
1832291.6666666667,-2692708.3333333335,4.597269885308709e+16
1832291.6666666667,-2631250.0,4.597269885308709e+16
1832291.6666666667,-2569791.6666666665,4.597269885308709e+16
1832291.6666666667,-2508333.3333333335,4.597269885308709e+16
1832291.6666666667,-2446875.0,4.597269885308709e+16
1832291.6666666667,-2385416.6666666665,4.630469202165244e+16
1832291.6666666667,-2323958.333333333,4.630469202165244e+16
1832291.6666666667,-2262500.0,4.66390826884441e+16
1832291.6666666667,-2201041.6666666665,4.697588816706486e+16
1832291.6666666667,-2139583.333333333,4.7656813440259976e+16
1832291.6666666667,-2078125.0,4.800096849081084e+16
1832291.6666666667,-2016666.6666666665,4.869675251658616e+16
1832291.6666666667,-1955208.3333333333,4.975938453447517e+16
1832291.6666666667,-1893750.0,5.0480657166674456e+16
1832291.6666666667,-1832291.6666666665,5.19547189690629e+16
1832291.6666666667,-1770833.3333333333,5.308844442309865e+16
1832291.6666666667,-1709375.0,5.4638654988185224e+16
1832291.6666666667,-1647916.6666666665,5.664022892629938e+16
1832291.6666666667,-1586458.3333333333,5.9139139355118824e+16
1832291.6666666667,-1525000.0,6.174829922059553e+16
1832291.6666666667,-1463541.6666666665,6.540711597277768e+16
1832291.6666666667,-1402083.3333333333,6.978305848598656e+16
1832291.6666666667,-1340625.0,7.498942093324574e+16
1832291.6666666667,-1279166.6666666665,8.175230379436515e+16
1832291.6666666667,-1217708.3333333333,9.041698059234549e+16
1832291.6666666667,-1156250.0,1.0218214144264986e+17
1832291.6666666667,-1094791.6666666665,1.1970850304957366e+17
1832291.6666666667,-1033333.3333333333,1.443361111776954e+17
1832291.6666666667,-971875.0,1.8567353246307232e+17
1832291.6666666667,-910416.6666666665,2.6607250597988205e+17
1832291.6666666667,-848958.333333333,4.8000968490811066e+17
1832291.6666666667,-787500.0,2.3374912831534853e+18
1832291.6666666667,-726041.6666666665,6.878599123088077e+17
1832291.6666666667,-664583.333333333,3.117094723580148e+17
1832291.6666666667,-603125.0,2.009671159230606e+17
1832291.6666666667,-541666.6666666665,1.4855080171727664e+17
1832291.6666666667,-480208.333333333,1.1885022274370189e+17
1832291.6666666667,-418750.0,1.0072215287953038e+17
1832291.6666666667,-357291.6666666665,8.7851665640727e+16
1832291.6666666667,-295833.333333333,7.886330980974435e+16
1832291.6666666667,-234375.0,7.286181745132294e+16
1832291.6666666667,-172916.6666666665,6.8292812717331e+16
1832291.6666666667,-111458.33333333302,6.540711597277768e+16
1832291.6666666667,-50000.0,6.4010320247093496e+16
1893750.0,-3000000.0,4.73151258961479e+16
1893750.0,-2938541.6666666665,4.73151258961479e+16
1893750.0,-2877083.3333333335,4.697588816706486e+16
1893750.0,-2815625.0,4.697588816706486e+16
1893750.0,-2754166.6666666665,4.697588816706486e+16
1893750.0,-2692708.3333333335,4.697588816706486e+16
1893750.0,-2631250.0,4.697588816706486e+16
1893750.0,-2569791.6666666665,4.697588816706486e+16
1893750.0,-2508333.3333333335,4.697588816706486e+16
1893750.0,-2446875.0,4.697588816706486e+16
1893750.0,-2385416.6666666665,4.73151258961479e+16
1893750.0,-2323958.333333333,4.7656813440259976e+16
1893750.0,-2262500.0,4.7656813440259976e+16
1893750.0,-2201041.6666666665,4.834760886696931e+16
1893750.0,-2139583.333333333,4.869675251658616e+16
1893750.0,-2078125.0,4.9402622076586e+16
1893750.0,-2016666.6666666665,4.975938453447517e+16
1893750.0,-1955208.3333333333,5.084520468600904e+16
1893750.0,-1893750.0,5.158221650723039e+16
1893750.0,-1832291.6666666665,5.270781343067198e+16
1893750.0,-1770833.3333333333,5.4246909370112776e+16
1893750.0,-1709375.0,5.5830947722388824e+16
1893750.0,-1647916.6666666665,5.787619883491184e+16
1893750.0,-1586458.3333333333,5.999637348507703e+16
1893750.0,-1525000.0,6.264335366568841e+16
1893750.0,-1463541.6666666665,6.635520572797881e+16
1893750.0,-1402083.3333333333,7.028699885226691e+16
1893750.0,-1340625.0,7.553095919585826e+16
1893750.0,-1279166.6666666665,8.175230379436515e+16
1893750.0,-1217708.3333333333,9.041698059234549e+16
1893750.0,-1156250.0,1.0144952080687406e+17
1893750.0,-1094791.6666666665,1.1715207898315562e+17
1893750.0,-1033333.3333333333,1.3923550682035787e+17
1893750.0,-971875.0,1.752871177601909e+17
1893750.0,-910416.6666666665,2.3884986491615085e+17
1893750.0,-848958.333333333,3.840387080443997e+17
1893750.0,-787500.0,1.0218214144264887e+18
1893750.0,-726041.6666666665,1.2956866975170163e+18
1893750.0,-664583.333333333,4.0973210981354246e+17
1893750.0,-603125.0,2.423120434052991e+17
1893750.0,-541666.6666666665,1.7278259805078736e+17
1893750.0,-480208.333333333,1.362620755981176e+17
1893750.0,-418750.0,1.1301211428785667e+17
1893750.0,-357291.6666666665,9.786445908077354e+16
1893750.0,-295833.333333333,8.7221790965691e+16
1893750.0,-234375.0,8.000644989442664e+16
1893750.0,-172916.6666666665,7.498942093324574e+16
1893750.0,-111458.33333333302,7.182076058301749e+16
1893750.0,-50000.0,6.978305848598656e+16
1955208.3333333335,-3000000.0,4.834760886696931e+16
1955208.3333333335,-2938541.6666666665,4.834760886696931e+16
1955208.3333333335,-2877083.3333333335,4.834760886696931e+16
1955208.3333333335,-2815625.0,4.800096849081084e+16
1955208.3333333335,-2754166.6666666665,4.800096849081084e+16
1955208.3333333335,-2692708.3333333335,4.800096849081084e+16
1955208.3333333335,-2631250.0,4.800096849081084e+16
1955208.3333333335,-2569791.6666666665,4.800096849081084e+16
1955208.3333333335,-2508333.3333333335,4.800096849081084e+16
1955208.3333333335,-2446875.0,4.834760886696931e+16
1955208.3333333335,-2385416.6666666665,4.834760886696931e+16
1955208.3333333335,-2323958.333333333,4.869675251658616e+16
1955208.3333333335,-2262500.0,4.904841751712242e+16
1955208.3333333335,-2201041.6666666665,4.9402622076586e+16
1955208.3333333335,-2139583.333333333,4.975938453447517e+16
1955208.3333333335,-2078125.0,5.0480657166674456e+16
1955208.3333333335,-2016666.6666666665,5.121238479575175e+16
1955208.3333333335,-1955208.3333333333,5.19547189690629e+16
1955208.3333333335,-1893750.0,5.270781343067198e+16
1955208.3333333335,-1832291.6666666665,5.385797247105681e+16
1955208.3333333335,-1770833.3333333333,5.543065366083505e+16
1955208.3333333335,-1709375.0,5.704925797046278e+16
1955208.3333333335,-1647916.6666666665,5.871512637925164e+16
1955208.3333333335,-1586458.3333333333,6.086603340211347e+16
1955208.3333333335,-1525000.0,6.355138211119666e+16
1955208.3333333335,-1463541.6666666665,6.683439175686164e+16
1955208.3333333335,-1402083.3333333333,7.079457843841397e+16
1955208.3333333335,-1340625.0,7.607640819262744e+16
1955208.3333333335,-1279166.6666666665,8.234268041029792e+16
1955208.3333333335,-1217708.3333333333,8.976871324473203e+16
1955208.3333333335,-1156250.0,1.000000000000001e+17
1955208.3333333335,-1094791.6666666665,1.1465024839874653e+17
1955208.3333333335,-1033333.3333333333,1.3431514955848446e+17
1955208.3333333335,-971875.0,1.6548170999431974e+17
1955208.3333333335,-910416.6666666665,2.159608360060778e+17
1955208.3333333335,-848958.333333333,3.208115532823635e+17
1955208.3333333335,-787500.0,6.401032024709289e+17
1955208.3333333335,-726041.6666666665,4.186730439856229e+18
1955208.3333333335,-664583.333333333,5.999637348507731e+17
1955208.3333333335,-603125.0,3.05052789026702e+17
1955208.3333333335,-541666.6666666665,2.0683546165675917e+17
1955208.3333333335,-480208.333333333,1.5735299009709802e+17
1955208.3333333335,-418750.0,1.2771737975811475e+17
1955208.3333333335,-357291.6666666665,1.0901844923851283e+17
1955208.3333333335,-295833.333333333,9.646616199112021e+16
1955208.3333333335,-234375.0,8.7851665640727e+16
1955208.3333333335,-172916.6666666665,8.234268041029792e+16
1955208.3333333335,-111458.33333333302,7.829787941891011e+16
1955208.3333333335,-50000.0,7.662579616503317e+16
2016666.6666666667,-3000000.0,4.975938453447517e+16
2016666.6666666667,-2938541.6666666665,4.9402622076586e+16
2016666.6666666667,-2877083.3333333335,4.9402622076586e+16
2016666.6666666667,-2815625.0,4.9402622076586e+16
2016666.6666666667,-2754166.6666666665,4.904841751712242e+16
2016666.6666666667,-2692708.3333333335,4.904841751712242e+16
2016666.6666666667,-2631250.0,4.904841751712242e+16
2016666.6666666667,-2569791.6666666665,4.904841751712242e+16
2016666.6666666667,-2508333.3333333335,4.9402622076586e+16
2016666.6666666667,-2446875.0,4.9402622076586e+16
2016666.6666666667,-2385416.6666666665,4.975938453447517e+16
2016666.6666666667,-2323958.333333333,4.975938453447517e+16
2016666.6666666667,-2262500.0,5.0118723362727064e+16
2016666.6666666667,-2201041.6666666665,5.0480657166674456e+16
2016666.6666666667,-2139583.333333333,5.084520468600904e+16
2016666.6666666667,-2078125.0,5.158221650723039e+16
2016666.6666666667,-2016666.6666666665,5.232991146814948e+16
2016666.6666666667,-1955208.3333333333,5.308844442309865e+16
2016666.6666666667,-1893750.0,5.385797247105681e+16
2016666.6666666667,-1832291.6666666665,5.5033229608519016e+16
2016666.6666666667,-1770833.3333333333,5.664022892629938e+16
2016666.6666666667,-1709375.0,5.787619883491184e+16
2016666.6666666667,-1647916.6666666665,5.999637348507703e+16
2016666.6666666667,-1586458.3333333333,6.219421634147758e+16
2016666.6666666667,-1525000.0,6.4472572617953976e+16
2016666.6666666667,-1463541.6666666665,6.780317017152501e+16
2016666.6666666667,-1402083.3333333333,7.182076058301749e+16
2016666.6666666667,-1340625.0,7.662579616503317e+16
2016666.6666666667,-1279166.6666666665,8.234268041029792e+16
2016666.6666666667,-1217708.3333333333,8.976871324473203e+16
2016666.6666666667,-1156250.0,9.928302477768331e+16
2016666.6666666667,-1094791.6666666665,1.122018454301964e+17
2016666.6666666667,-1033333.3333333333,1.2956866975170194e+17
2016666.6666666667,-971875.0,1.5622480814652835e+17
2016666.6666666667,-910416.6666666665,1.9809567785503526e+17
2016666.6666666667,-848958.333333333,2.778113596642556e+17
2016666.6666666667,-787500.0,4.663908268844431e+17
2016666.6666666667,-726041.6666666665,1.517923903249374e+18
2016666.6666666667,-664583.333333333,1.066903156455179e+18
2016666.6666666667,-603125.0,4.067944321083035e+17
2016666.6666666667,-541666.6666666665,2.5300260917052496e+17
2016666.6666666667,-480208.333333333,1.8434229924091306e+17
2016666.6666666667,-418750.0,1.4642829314104778e+17
2016666.6666666667,-357291.6666666665,1.2320405444827614e+17
2016666.6666666667,-295833.333333333,1.0823681396971946e+17
2016666.6666666667,-234375.0,9.786445908077354e+16
2016666.6666666667,-172916.6666666665,9.041698059234549e+16
2016666.6666666667,-111458.33333333302,8.597555737274779e+16
2016666.6666666667,-50000.0,8.353625469578232e+16
2078125.0,-3000000.0,5.084520468600904e+16
2078125.0,-2938541.6666666665,5.084520468600904e+16
2078125.0,-2877083.3333333335,5.0480657166674456e+16
2078125.0,-2815625.0,5.0480657166674456e+16
2078125.0,-2754166.6666666665,5.0480657166674456e+16
2078125.0,-2692708.3333333335,5.0480657166674456e+16
2078125.0,-2631250.0,5.0480657166674456e+16
2078125.0,-2569791.6666666665,5.0480657166674456e+16
2078125.0,-2508333.3333333335,5.0480657166674456e+16
2078125.0,-2446875.0,5.0480657166674456e+16
2078125.0,-2385416.6666666665,5.084520468600904e+16
2078125.0,-2323958.333333333,5.121238479575175e+16
2078125.0,-2262500.0,5.121238479575175e+16
2078125.0,-2201041.6666666665,5.158221650723039e+16
2078125.0,-2139583.333333333,5.232991146814948e+16
2078125.0,-2078125.0,5.270781343067198e+16
2078125.0,-2016666.6666666665,5.34718241531975e+16
2078125.0,-1955208.3333333333,5.4246909370112776e+16
2078125.0,-1893750.0,5.5033229608519016e+16
2078125.0,-1832291.6666666665,5.62341325190347e+16
2078125.0,-1770833.3333333333,5.746124082964673e+16
2078125.0,-1709375.0,5.9139139355118824e+16
2078125.0,-1647916.6666666665,6.086603340211347e+16
2078125.0,-1586458.3333333333,6.309573444801951e+16
2078125.0,-1525000.0,6.587945534419233e+16
2078125.0,-1463541.6666666665,6.8785991230880936e+16
2078125.0,-1402083.3333333333,7.233941627366778e+16
2078125.0,-1340625.0,7.662579616503317e+16
2078125.0,-1279166.6666666665,8.234268041029792e+16
2078125.0,-1217708.3333333333,8.912509381337469e+16
2078125.0,-1156250.0,9.786445908077354e+16
2078125.0,-1094791.6666666665,1.0980572910890723e+17
2078125.0,-1033333.3333333333,1.2589254117941674e+17
2078125.0,-971875.0,1.4855080171727664e+17
2078125.0,-910416.6666666665,1.8434229924091306e+17
2078125.0,-848958.333333333,2.440619068041991e+17
2078125.0,-787500.0,3.6781124273010906e+17
2078125.0,-726041.6666666665,7.773650302387796e+17
2078125.0,-664583.333333333,3.6255591924410644e+18
2078125.0,-603125.0,5.999637348507731e+17
2078125.0,-541666.6666666665,3.231283031522556e+17
2078125.0,-480208.333333333,2.2226700627080627e+17
2078125.0,-418750.0,1.703138631671881e+17
2078125.0,-357291.6666666665,1.4024100004218866e+17
2078125.0,-295833.333333333,1.2144370270887373e+17
2078125.0,-234375.0,1.0901844923851283e+17
2078125.0,-172916.6666666665,1.000000000000001e+17
2078125.0,-111458.33333333302,9.50878439088542e+16
2078125.0,-50000.0,9.239000699704299e+16
2139583.3333333335,-3000000.0,5.232991146814948e+16
2139583.3333333335,-2938541.6666666665,5.19547189690629e+16
2139583.3333333335,-2877083.3333333335,5.19547189690629e+16
2139583.3333333335,-2815625.0,5.19547189690629e+16
2139583.3333333335,-2754166.6666666665,5.158221650723039e+16
2139583.3333333335,-2692708.3333333335,5.158221650723039e+16
2139583.3333333335,-2631250.0,5.158221650723039e+16
2139583.3333333335,-2569791.6666666665,5.158221650723039e+16
2139583.3333333335,-2508333.3333333335,5.19547189690629e+16
2139583.3333333335,-2446875.0,5.19547189690629e+16
2139583.3333333335,-2385416.6666666665,5.19547189690629e+16
2139583.3333333335,-2323958.333333333,5.232991146814948e+16
2139583.3333333335,-2262500.0,5.270781343067198e+16
2139583.3333333335,-2201041.6666666665,5.308844442309865e+16
2139583.3333333335,-2139583.333333333,5.34718241531975e+16
2139583.3333333335,-2078125.0,5.4246909370112776e+16
2139583.3333333335,-2016666.6666666665,5.4638654988185224e+16
2139583.3333333335,-1955208.3333333333,5.543065366083505e+16
2139583.3333333335,-1893750.0,5.664022892629938e+16
